sessionDate,seasonName,metric,category,value
24/11/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
24/11/2023,2023/2024,sleep_baseline_completeness,sleep,0
24/11/2023,2023/2024,sleep_baseline_composite,sleep,
24/11/2023,2023/2024,soreness_baseline_completeness,soreness,0.096774194
24/11/2023,2023/2024,soreness_baseline_composite,soreness,0.16
24/11/2023,2023/2024,subjective_baseline_completeness,subjective,0.129032258
24/11/2023,2023/2024,subjective_baseline_composite,subjective,-0.033333333
25/11/2023,2023/2024,bio_baseline_completeness,bio,0
25/11/2023,2023/2024,bio_baseline_composite,bio,
25/11/2023,2023/2024,emboss_baseline_score,total,
25/11/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
25/11/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
25/11/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
25/11/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
25/11/2023,2023/2024,sleep_baseline_completeness,sleep,0
25/11/2023,2023/2024,sleep_baseline_composite,sleep,
25/11/2023,2023/2024,soreness_baseline_completeness,soreness,0
25/11/2023,2023/2024,soreness_baseline_composite,soreness,
25/11/2023,2023/2024,subjective_baseline_completeness,subjective,0
25/11/2023,2023/2024,subjective_baseline_composite,subjective,
26/11/2023,2023/2024,bio_baseline_completeness,bio,0
26/11/2023,2023/2024,bio_baseline_composite,bio,
26/11/2023,2023/2024,emboss_baseline_score,total,
26/11/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
26/11/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
26/11/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
26/11/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
26/11/2023,2023/2024,sleep_baseline_completeness,sleep,0
26/11/2023,2023/2024,sleep_baseline_composite,sleep,
26/11/2023,2023/2024,soreness_baseline_completeness,soreness,0
26/11/2023,2023/2024,soreness_baseline_composite,soreness,
26/11/2023,2023/2024,subjective_baseline_completeness,subjective,0
26/11/2023,2023/2024,subjective_baseline_composite,subjective,
27/11/2023,2023/2024,bio_baseline_completeness,bio,0
27/11/2023,2023/2024,bio_baseline_composite,bio,
27/11/2023,2023/2024,emboss_baseline_score,total,
27/11/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
27/11/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
27/11/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
27/11/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
27/11/2023,2023/2024,sleep_baseline_completeness,sleep,0
27/11/2023,2023/2024,sleep_baseline_composite,sleep,
27/11/2023,2023/2024,soreness_baseline_completeness,soreness,0
27/11/2023,2023/2024,soreness_baseline_composite,soreness,
27/11/2023,2023/2024,subjective_baseline_completeness,subjective,0
27/11/2023,2023/2024,subjective_baseline_composite,subjective,
28/11/2023,2023/2024,bio_baseline_completeness,bio,0
28/11/2023,2023/2024,bio_baseline_composite,bio,
28/11/2023,2023/2024,emboss_baseline_score,total,-0.085454545
28/11/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
28/11/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
28/11/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
28/11/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
28/11/2023,2023/2024,sleep_baseline_completeness,sleep,0
28/11/2023,2023/2024,sleep_baseline_composite,sleep,
28/11/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
28/11/2023,2023/2024,soreness_baseline_composite,soreness,0.05
28/11/2023,2023/2024,subjective_baseline_completeness,subjective,0.11827957
28/11/2023,2023/2024,subjective_baseline_composite,subjective,-0.09
29/11/2023,2023/2024,bio_baseline_completeness,bio,0
29/11/2023,2023/2024,bio_baseline_composite,bio,
29/11/2023,2023/2024,emboss_baseline_score,total,0.001111111
29/11/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
29/11/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
29/11/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
29/11/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
29/11/2023,2023/2024,sleep_baseline_completeness,sleep,0
29/11/2023,2023/2024,sleep_baseline_composite,sleep,
29/11/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
29/11/2023,2023/2024,soreness_baseline_composite,soreness,0
29/11/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
29/11/2023,2023/2024,subjective_baseline_composite,subjective,0.001111111
30/11/2023,2023/2024,bio_baseline_completeness,bio,0
30/11/2023,2023/2024,bio_baseline_composite,bio,
30/11/2023,2023/2024,emboss_baseline_score,total,-0.013125
30/11/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
30/11/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
30/11/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
30/11/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
30/11/2023,2023/2024,sleep_baseline_completeness,sleep,0
30/11/2023,2023/2024,sleep_baseline_composite,sleep,
30/11/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
30/11/2023,2023/2024,soreness_baseline_composite,soreness,0.19
30/11/2023,2023/2024,subjective_baseline_completeness,subjective,0.086021505
30/11/2023,2023/2024,subjective_baseline_composite,subjective,-0.025
1/12/2023,2023/2024,bio_baseline_completeness,bio,0
1/12/2023,2023/2024,bio_baseline_composite,bio,
1/12/2023,2023/2024,emboss_baseline_score,total,-0.0575
1/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
1/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
1/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
1/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
1/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
1/12/2023,2023/2024,sleep_baseline_composite,sleep,
1/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
1/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.145
1/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.064516129
1/12/2023,2023/2024,subjective_baseline_composite,subjective,-0.033333333
2/12/2023,2023/2024,bio_baseline_completeness,bio,0
2/12/2023,2023/2024,bio_baseline_composite,bio,
2/12/2023,2023/2024,emboss_baseline_score,total,0.1
2/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
2/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
2/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
2/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
2/12/2023,2023/2024,sleep_baseline_composite,sleep,
2/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.080645161
2/12/2023,2023/2024,soreness_baseline_composite,soreness,0
2/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.086021505
2/12/2023,2023/2024,subjective_baseline_composite,subjective,0.1
3/12/2023,2023/2024,bio_baseline_completeness,bio,0
3/12/2023,2023/2024,bio_baseline_composite,bio,
3/12/2023,2023/2024,emboss_baseline_score,total,
3/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
3/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
3/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
3/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
3/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
3/12/2023,2023/2024,sleep_baseline_composite,sleep,
3/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
3/12/2023,2023/2024,soreness_baseline_composite,soreness,
3/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
3/12/2023,2023/2024,subjective_baseline_composite,subjective,
4/12/2023,2023/2024,bio_baseline_completeness,bio,0
4/12/2023,2023/2024,bio_baseline_composite,bio,
4/12/2023,2023/2024,emboss_baseline_score,total,0.042673611
4/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.25
4/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.29
4/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.21875
4/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.040714286
4/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
4/12/2023,2023/2024,sleep_baseline_composite,sleep,
4/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.078125
4/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.73
4/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.09375
4/12/2023,2023/2024,subjective_baseline_composite,subjective,-0.005555556
5/12/2023,2023/2024,bio_baseline_completeness,bio,0
5/12/2023,2023/2024,bio_baseline_composite,bio,
5/12/2023,2023/2024,emboss_baseline_score,total,-0.060555556
5/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
5/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
5/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
5/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
5/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
5/12/2023,2023/2024,sleep_baseline_composite,sleep,
5/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
5/12/2023,2023/2024,soreness_baseline_composite,soreness,0.095
5/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
5/12/2023,2023/2024,subjective_baseline_composite,subjective,-0.071111111
6/12/2023,2023/2024,bio_baseline_completeness,bio,0
6/12/2023,2023/2024,bio_baseline_composite,bio,
6/12/2023,2023/2024,emboss_baseline_score,total,
6/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
6/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
6/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
6/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
6/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
6/12/2023,2023/2024,sleep_baseline_composite,sleep,
6/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
6/12/2023,2023/2024,soreness_baseline_composite,soreness,
6/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
6/12/2023,2023/2024,subjective_baseline_composite,subjective,
7/12/2023,2023/2024,bio_baseline_completeness,bio,0
7/12/2023,2023/2024,bio_baseline_composite,bio,
7/12/2023,2023/2024,emboss_baseline_score,total,
7/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
7/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
7/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
7/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
7/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
7/12/2023,2023/2024,sleep_baseline_composite,sleep,
7/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
7/12/2023,2023/2024,soreness_baseline_composite,soreness,
7/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
7/12/2023,2023/2024,subjective_baseline_composite,subjective,
8/12/2023,2023/2024,bio_baseline_completeness,bio,0
8/12/2023,2023/2024,bio_baseline_composite,bio,
8/12/2023,2023/2024,emboss_baseline_score,total,-0.051410256
8/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.225806452
8/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.225
8/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.193548387
8/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.0575
8/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
8/12/2023,2023/2024,sleep_baseline_composite,sleep,
8/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
8/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.19
8/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.086021505
8/12/2023,2023/2024,subjective_baseline_composite,subjective,-0.1425
9/12/2023,2023/2024,bio_baseline_completeness,bio,0
9/12/2023,2023/2024,bio_baseline_composite,bio,
9/12/2023,2023/2024,emboss_baseline_score,total,0.015833333
9/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
9/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
9/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
9/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
9/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
9/12/2023,2023/2024,sleep_baseline_composite,sleep,
9/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
9/12/2023,2023/2024,soreness_baseline_composite,soreness,0.19
9/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.064516129
9/12/2023,2023/2024,subjective_baseline_composite,subjective,0
10/12/2023,2023/2024,bio_baseline_completeness,bio,0
10/12/2023,2023/2024,bio_baseline_composite,bio,
10/12/2023,2023/2024,emboss_baseline_score,total,
10/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
10/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
10/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
10/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
10/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
10/12/2023,2023/2024,sleep_baseline_composite,sleep,
10/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
10/12/2023,2023/2024,soreness_baseline_composite,soreness,
10/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
10/12/2023,2023/2024,subjective_baseline_composite,subjective,
11/12/2023,2023/2024,bio_baseline_completeness,bio,0
11/12/2023,2023/2024,bio_baseline_composite,bio,
11/12/2023,2023/2024,emboss_baseline_score,total,
11/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
11/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
11/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
11/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
11/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
11/12/2023,2023/2024,sleep_baseline_composite,sleep,
11/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
11/12/2023,2023/2024,soreness_baseline_composite,soreness,
11/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
11/12/2023,2023/2024,subjective_baseline_composite,subjective,
12/12/2023,2023/2024,bio_baseline_completeness,bio,0
12/12/2023,2023/2024,bio_baseline_composite,bio,
12/12/2023,2023/2024,emboss_baseline_score,total,0.079537037
12/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.193548387
12/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.230833333
12/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.193548387
12/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.076666667
12/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
12/12/2023,2023/2024,sleep_baseline_composite,sleep,
12/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
12/12/2023,2023/2024,soreness_baseline_composite,soreness,
12/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.043010753
12/12/2023,2023/2024,subjective_baseline_composite,subjective,-0.1
13/12/2023,2023/2024,bio_baseline_completeness,bio,0
13/12/2023,2023/2024,bio_baseline_composite,bio,
13/12/2023,2023/2024,emboss_baseline_score,total,0.013571429
13/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
13/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
13/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
13/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
13/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
13/12/2023,2023/2024,sleep_baseline_composite,sleep,
13/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
13/12/2023,2023/2024,soreness_baseline_composite,soreness,0.063333333
13/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.075268817
13/12/2023,2023/2024,subjective_baseline_composite,subjective,0
14/12/2023,2023/2024,bio_baseline_completeness,bio,0
14/12/2023,2023/2024,bio_baseline_composite,bio,
14/12/2023,2023/2024,emboss_baseline_score,total,0.076666667
14/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
14/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
14/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
14/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
14/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
14/12/2023,2023/2024,sleep_baseline_composite,sleep,
14/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.080645161
14/12/2023,2023/2024,soreness_baseline_composite,soreness,0.126666667
14/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
14/12/2023,2023/2024,subjective_baseline_composite,subjective,0.111111111
15/12/2023,2023/2024,bio_baseline_completeness,bio,0
15/12/2023,2023/2024,bio_baseline_composite,bio,
15/12/2023,2023/2024,emboss_baseline_score,total,-0.104090909
15/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
15/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
