testDate,expression,movement,quality,benchmarkPct,benchmarkPct_norm
5/6/2024,dynamic,jump,pre-load,0.4655,49.36943620178042
12/6/2024,dynamic,jump,pre-load,0.4655,49.36943620178042
22/06/2024,dynamic,jump,land,0.723,68.47181008902078
10/7/2024,isometric,agility,deceleration,1.135,99.03560830860535
13/07/2024,isometric,agility,acceleration,0.7165,67.98961424332346
15/07/2024,dynamic,upper body,pull,0.894,81.1572700296736
1/8/2024,isometric,agility,rotate,0.384,43.32344213649853
8/8/2024,isometric,agility,rotate,0.384,43.32344213649853
10/8/2024,dynamic,jump,take off,0.723,68.47181008902078
11/8/2024,isometric,agility,acceleration,0.7305,69.02818991097924
17/08/2024,isometric,agility,acceleration,0.7305,69.02818991097924
21/08/2024,isometric,agility,rotate,0.3585,41.43175074183977
26/08/2024,dynamic,jump,take off,0.6915,66.13501483679526
4/9/2024,dynamic,agility,acceleration,0.496,51.63204747774481
6/9/2024,dynamic,upper body,push,0.496,51.63204747774481
11/9/2024,isometric,agility,acceleration,0.7275,68.80563798219586
24/09/2024,dynamic,jump,take off,0.6955,66.43175074183976
29/09/2024,isometric,upper body,push,0.936,84.27299703264096
30/09/2024,dynamic,agility,deceleration,0.896,81.30563798219586
2/10/2024,isometric,jump,land,0.426,46.43916913946588
2/10/2024,dynamic,upper body,push,0.494,51.483679525222556
3/10/2024,dynamic,agility,acceleration,0.494,51.483679525222556
3/11/2024,dynamic,jump,take off,0.69,66.02373887240356
12/11/2024,isometric,agility,rotate,0.6795,65.24480712166172
16/11/2024,dynamic,jump,pre-load,0.57,57.12166172106825
27/11/2024,dynamic,agility,deceleration,0.88,80.11869436201782
30/11/2024,isometric,jump,land,0.438,47.32937685459942
30/11/2024,dynamic,agility,acceleration,0.498,51.78041543026707
9/12/2024,dynamic,upper body,pull,0.876,79.8219584569733
23/12/2024,isometric,jump,pre-load,0.796,73.8872403560831
23/12/2024,dynamic,jump,take off,0.69,66.02373887240356
9/1/2025,isometric,upper body,push,0.918,82.93768545994067
11/1/2025,isometric,jump,pre-load,0.79,73.44213649851633
24/01/2025,isometric,jump,land,0.4495,48.182492581602375
25/01/2025,dynamic,jump,pre-load,0.53,54.154302670623146
28/02/2025,isometric,upper body,grapple,0.6385,62.2032640949555
18/07/2023,dynamic,jump,pre-load,0.589,58.531157270029674
22/08/2023,dynamic,jump,land,0.69,66.02373887240356
3/9/2023,isometric,agility,deceleration,1.0395,91.95103857566767
7/9/2023,dynamic,jump,land,0.69,66.02373887240356
2/10/2023,dynamic,jump,land,0.69,66.02373887240356
2/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
5/11/2023,isometric,upper body,push,0.67,64.54005934718103
16/11/2023,dynamic,jump,take off,0.64,62.31454005934719
28/12/2023,isometric,agility,deceleration,1.112,97.32937685459943
3/1/2024,dynamic,upper body,pull,0.87,79.37685459940654
9/1/2024,isometric,jump,pre-load,0.52,53.41246290801187
17/01/2024,dynamic,jump,land,0.69,66.02373887240356
21/01/2024,isometric,agility,deceleration,1.138,99.25816023738872
23/01/2024,dynamic,upper body,push,0.4345,47.06973293768547
12/2/2024,dynamic,jump,land,0.668,64.39169139465876
21/02/2024,isometric,upper body,push,0.772,72.10682492581603
15/03/2024,dynamic,jump,land,0.668,64.39169139465876
19/03/2024,isometric,upper body,push,0.704,67.06231454005935
1/4/2024,dynamic,jump,land,0.6625,63.983679525222556
3/5/2024,isometric,jump,pre-load,0.52,53.41246290801187
14/05/2024,dynamic,upper body,push,0.43,46.73590504451039
24/05/2024,isometric,agility,deceleration,1.1365,99.14688427299706
8/6/2024,dynamic,agility,deceleration,0.876,79.8219584569733
16/06/2024,isometric,jump,pre-load,0.49,51.18694362017804
16/06/2024,dynamic,upper body,pull,0.89,80.8605341246291
23/06/2024,dynamic,upper body,push,0.436,47.18100890207716
1/7/2024,isometric,agility,deceleration,1.135,99.03560830860535
7/7/2024,dynamic,upper body,push,0.43,46.73590504451039
23/07/2024,isometric,upper body,push,0.922,83.23442136498518
27/07/2024,isometric,agility,deceleration,1.0335,91.5059347181009
9/9/2024,isometric,jump,land,0.368,42.13649851632048
16/09/2024,isometric,jump,take off,0.386,43.47181008902078
18/09/2024,isometric,jump,take off,0.3945,44.10237388724036
29/09/2024,dynamic,jump,pre-load,0.57,57.12166172106825
4/10/2024,isometric,jump,land,0.426,46.43916913946588
4/10/2024,isometric,jump,pre-load,0.6925,66.20919881305639
4/10/2024,dynamic,jump,take off,0.6955,66.43175074183976
8/10/2024,dynamic,upper body,pull,0.868,79.22848664688429
11/10/2024,isometric,agility,acceleration,0.6925,66.20919881305639
12/10/2024,isometric,jump,land,0.426,46.43916913946588
13/10/2024,dynamic,upper body,pull,0.868,79.22848664688429
17/10/2024,isometric,upper body,grapple,0.6595,63.761127596439174
28/10/2024,dynamic,agility,acceleration,0.486,50.89020771513353
12/11/2024,dynamic,jump,take off,0.69,66.02373887240356
15/11/2024,isometric,upper body,grapple,0.6795,65.24480712166172
30/11/2024,isometric,agility,acceleration,0.79,73.44213649851633
30/11/2024,isometric,agility,deceleration,0.87,79.37685459940654
9/12/2024,isometric,jump,land,0.42,45.99406528189912
11/12/2024,dynamic,agility,acceleration,0.498,51.78041543026707
14/12/2024,isometric,upper body,pull,0.46,48.96142433234422
21/12/2024,isometric,agility,rotate,0.68,65.28189910979229
28/12/2024,isometric,upper body,pull,0.46,48.96142433234422
30/12/2024,isometric,upper body,push,0.876,79.8219584569733
1/1/2025,isometric,agility,deceleration,0.9155,82.75222551928783
6/1/2025,isometric,upper body,push,0.876,79.8219584569733
7/1/2025,dynamic,upper body,pull,0.853,78.11572700296736
13/01/2025,isometric,upper body,push,0.918,82.93768545994067
22/01/2025,dynamic,upper body,push,0.5,51.92878338278932
4/2/2025,isometric,upper body,grapple,0.6445,62.648367952522264
5/2/2025,dynamic,jump,take off,0.68,65.28189910979229
13/02/2025,dynamic,upper body,push,0.495,51.557863501483695
15/02/2025,isometric,upper body,grapple,0.6415,62.42581602373887
25/02/2025,isometric,jump,land,0.3955,44.17655786350149
3/3/2025,isometric,agility,acceleration,0.807,74.7032640949555
4/3/2025,isometric,agility,rotate,0.6385,62.2032640949555
11/3/2025,isometric,agility,deceleration,0.96,86.05341246290801
12/3/2025,dynamic,upper body,push,0.49,51.18694362017804
11/8/2023,dynamic,jump,land,0.69,66.02373887240356
31/08/2023,isometric,agility,deceleration,1.0395,91.95103857566767
10/9/2023,dynamic,jump,take off,0.7085,67.39614243323443
27/09/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
2/10/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
20/11/2023,dynamic,jump,take off,0.631,61.646884272997035
11/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
11/12/2023,dynamic,jump,take off,0.6355,61.980712166172104
13/12/2023,dynamic,agility,deceleration,0.87,79.37685459940654
15/12/2023,isometric,agility,deceleration,1.04,91.98813056379824
25/12/2023,isometric,agility,deceleration,1.112,97.32937685459943
28/01/2024,dynamic,upper body,push,0.4345,47.06973293768547
4/2/2024,isometric,jump,pre-load,0.52,53.41246290801187
8/3/2024,dynamic,jump,land,0.668,64.39169139465876
9/3/2024,dynamic,agility,acceleration,0.4445,47.81157270029674
2/4/2024,isometric,upper body,push,0.704,67.06231454005935
16/05/2024,isometric,upper body,push,0.704,67.06231454005935
17/06/2024,dynamic,jump,pre-load,0.4655,49.36943620178042
27/06/2024,isometric,jump,pre-load,0.49,51.18694362017804
30/06/2024,isometric,agility,acceleration,0.49,51.18694362017804
3/7/2024,dynamic,upper body,pull,0.89,80.8605341246291
5/7/2024,isometric,agility,deceleration,1.135,99.03560830860535
8/7/2024,dynamic,jump,land,0.684,65.5786350148368
11/7/2024,isometric,agility,acceleration,0.7165,67.98961424332346
11/7/2024,isometric,agility,deceleration,1.044,92.28486646884274
18/07/2024,isometric,agility,rotate,0.278,35.459940652819
20/07/2024,isometric,agility,acceleration,0.685,65.65281899109793
6/8/2024,isometric,agility,deceleration,1.032,91.3946587537092
7/8/2024,dynamic,upper body,push,0.428,46.58753709198813
8/8/2024,isometric,jump,take off,0.363,41.76557863501484
16/08/2024,isometric,jump,pre-load,0.7305,69.02818991097924
20/08/2024,isometric,upper body,push,0.96,86.05341246290801
21/08/2024,dynamic,jump,take off,0.723,68.47181008902078
23/08/2024,isometric,jump,pre-load,0.7305,69.02818991097924
2/9/2024,dynamic,agility,deceleration,0.9,81.60237388724038
7/9/2024,dynamic,upper body,push,0.496,51.63204747774481
28/09/2024,isometric,upper body,push,0.936,84.27299703264096
7/10/2024,dynamic,jump,take off,0.6955,66.43175074183976
30/10/2024,dynamic,upper body,push,0.486,50.89020771513353
16/11/2024,dynamic,jump,take off,0.69,66.02373887240356
17/11/2024,isometric,agility,acceleration,0.7515,70.58605341246292
27/11/2024,isometric,agility,acceleration,0.79,73.44213649851633
1/12/2024,isometric,agility,deceleration,0.87,79.37685459940654
2/12/2024,isometric,upper body,grapple,0.6805,65.31899109792286
3/12/2024,isometric,agility,deceleration,0.8655,79.04302670623147
3/12/2024,isometric,agility,rotate,0.6805,65.31899109792286
5/12/2024,isometric,agility,rotate,0.6805,65.31899109792286
15/12/2024,dynamic,upper body,pull,0.876,79.8219584569733
12/1/2025,isometric,agility,deceleration,0.92,83.08605341246292
13/01/2025,isometric,agility,acceleration,0.79,73.44213649851633
17/01/2025,dynamic,jump,take off,0.67,64.54005934718103
24/01/2025,isometric,upper body,pull,0.46,48.96142433234422
25/01/2025,isometric,agility,rotate,0.6675,64.3545994065282
16/02/2025,dynamic,jump,pre-load,0.5225,53.597922848664695
18/02/2025,isometric,jump,land,0.3955,44.17655786350149
18/02/2025,isometric,agility,rotate,0.6385,62.2032640949555
20/02/2025,isometric,agility,deceleration,0.96,86.05341246290801
8/3/2025,dynamic,jump,land,0.735,69.36201780415432
10/3/2025,dynamic,upper body,pull,0.88,80.11869436201782
14/07/2023,dynamic,jump,pre-load,0.662,63.946587537092
22/07/2023,dynamic,agility,deceleration,0.8525,78.0786350148368
24/07/2023,dynamic,jump,take off,0.7365,69.473293768546
2/8/2023,dynamic,upper body,push,0.395,44.13946587537092
7/8/2023,dynamic,jump,pre-load,0.589,58.531157270029674
26/08/2023,dynamic,jump,pre-load,0.58,57.863501483679535
30/08/2023,isometric,agility,acceleration,0.52,53.41246290801187
6/9/2023,dynamic,agility,acceleration,0.3635,41.8026706231454
9/9/2023,dynamic,jump,pre-load,0.51,52.6706231454006
10/9/2023,isometric,agility,deceleration,1.0395,91.95103857566767
17/09/2023,dynamic,jump,take off,0.7085,67.39614243323443
2/11/2023,dynamic,jump,land,0.69,66.02373887240356
6/11/2023,dynamic,agility,deceleration,0.871,79.45103857566767
10/11/2023,dynamic,jump,take off,0.651,63.13056379821958
18/11/2023,isometric,agility,deceleration,1.038,91.83976261127597
20/11/2023,dynamic,jump,land,0.69,66.02373887240356
4/12/2023,dynamic,jump,take off,0.631,61.646884272997035
17/12/2023,isometric,agility,deceleration,1.04,91.98813056379824
28/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
16/02/2024,isometric,agility,deceleration,1.148,100.0
21/02/2024,dynamic,jump,pre-load,0.476,50.14836795252226
5/3/2024,dynamic,agility,deceleration,0.89,80.8605341246291
6/3/2024,dynamic,jump,take off,0.64,62.31454005934719
7/3/2024,dynamic,jump,land,0.668,64.39169139465876
19/03/2024,isometric,agility,deceleration,1.138,99.25816023738872
9/4/2024,dynamic,jump,pre-load,0.521,53.486646884273
20/04/2024,dynamic,jump,pre-load,0.53,54.154302670623146
21/04/2024,dynamic,jump,take off,0.64,62.31454005934719
23/04/2024,isometric,jump,pre-load,0.52,53.41246290801187
7/5/2024,dynamic,jump,pre-load,0.4785,50.333827893175076
15/05/2024,dynamic,upper body,pull,0.876,79.8219584569733
6/6/2024,dynamic,agility,deceleration,0.876,79.8219584569733
26/06/2024,dynamic,jump,take off,0.639,62.240356083086056
27/07/2024,isometric,jump,pre-load,0.685,65.65281899109793
31/07/2024,dynamic,upper body,push,0.428,46.58753709198813
1/8/2024,isometric,jump,take off,0.372,42.43323442136499
1/8/2024,dynamic,upper body,pull,0.852,78.04154302670624
11/8/2024,isometric,upper body,push,0.96,86.05341246290801
1/9/2024,dynamic,jump,land,0.641,62.38872403560831
6/9/2024,isometric,jump,pre-load,0.7275,68.80563798219586
11/9/2024,isometric,upper body,push,0.936,84.27299703264096
12/9/2024,dynamic,agility,acceleration,0.4955,51.59495548961425
13/09/2024,dynamic,jump,take off,0.7185,68.13798219584571
18/09/2024,dynamic,agility,acceleration,0.494,51.483679525222556
22/09/2024,dynamic,agility,acceleration,0.494,51.483679525222556
25/09/2024,dynamic,upper body,push,0.494,51.483679525222556
28/09/2024,dynamic,agility,deceleration,0.896,81.30563798219586
30/09/2024,isometric,agility,deceleration,0.86,78.63501483679526
10/10/2024,dynamic,jump,land,0.65,63.05637982195847
11/10/2024,dynamic,jump,take off,0.7165,67.98961424332346
23/10/2024,isometric,upper body,push,0.936,84.27299703264096
23/10/2024,isometric,agility,rotate,0.6695,64.50296735905044
3/11/2024,isometric,agility,rotate,0.6795,65.24480712166172
18/11/2024,isometric,jump,take off,0.39,43.76854599406529
29/11/2024,isometric,upper body,push,0.876,79.8219584569733
30/11/2024,dynamic,upper body,pull,0.856,78.33827893175075
30/11/2024,isometric,agility,rotate,0.6795,65.24480712166172
7/12/2024,dynamic,agility,deceleration,0.876,79.8219584569733
14/12/2024,isometric,upper body,grapple,0.68,65.28189910979229
15/12/2024,isometric,agility,rotate,0.68,65.28189910979229
25/01/2025,dynamic,agility,acceleration,0.5,51.92878338278932
8/2/2025,dynamic,upper body,pull,0.87,79.37685459940654
18/02/2025,dynamic,jump,take off,0.68,65.28189910979229
18/02/2025,dynamic,upper body,pull,0.87,79.37685459940654
20/02/2025,isometric,agility,rotate,0.6385,62.2032640949555
21/02/2025,isometric,jump,land,0.3955,44.17655786350149
1/3/2025,dynamic,agility,deceleration,0.87,79.37685459940654
2/3/2025,dynamic,jump,pre-load,0.5605,56.41691394658754
11/3/2025,dynamic,jump,take off,0.68,65.28189910979229
19/07/2023,dynamic,agility,deceleration,0.8525,78.0786350148368
8/8/2023,dynamic,jump,take off,0.7365,69.473293768546
11/8/2023,isometric,agility,deceleration,0.9525,85.49703264094957
14/08/2023,dynamic,agility,acceleration,0.358,41.39465875370921
15/08/2023,dynamic,jump,pre-load,0.522,53.560830860534125
15/08/2023,dynamic,upper body,pull,0.8695,79.33976261127597
16/08/2023,dynamic,upper body,pull,0.8695,79.33976261127597
9/9/2023,dynamic,agility,acceleration,0.388,43.62017804154304
15/09/2023,isometric,agility,acceleration,0.52,53.41246290801187
22/09/2023,dynamic,agility,deceleration,0.871,79.45103857566767
4/10/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
11/10/2023,dynamic,upper body,push,0.4305,46.77299703264096
19/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
25/10/2023,dynamic,jump,pre-load,0.4985,51.81750741839763
27/10/2023,dynamic,jump,land,0.6615,63.909495548961424
3/11/2023,dynamic,upper body,pull,0.871,79.45103857566767
5/11/2023,isometric,agility,acceleration,0.52,53.41246290801187
17/11/2023,isometric,upper body,push,0.67,64.54005934718103
28/11/2023,isometric,agility,acceleration,0.52,53.41246290801187
27/12/2023,dynamic,agility,acceleration,0.426,46.43916913946588
9/1/2024,dynamic,jump,pre-load,0.504,52.22551928783383
10/1/2024,dynamic,jump,pre-load,0.484,50.74183976261127
14/01/2024,isometric,agility,acceleration,0.52,53.41246290801187
25/01/2024,dynamic,jump,land,0.668,64.39169139465876
11/2/2024,dynamic,jump,pre-load,0.507,52.44807121661722
17/02/2024,dynamic,jump,land,0.668,64.39169139465876
16/03/2024,dynamic,upper body,pull,0.89,80.8605341246291
2/4/2024,dynamic,upper body,pull,0.89,80.8605341246291
27/04/2024,dynamic,agility,deceleration,0.89,80.8605341246291
13/05/2024,isometric,jump,pre-load,0.52,53.41246290801187
17/05/2024,dynamic,agility,acceleration,0.43,46.73590504451039
26/05/2024,isometric,jump,pre-load,0.49,51.18694362017804
29/06/2024,dynamic,agility,acceleration,0.436,47.18100890207716
2/7/2024,dynamic,agility,deceleration,0.89,80.8605341246291
18/07/2024,dynamic,jump,land,0.678,65.13353115727004
30/07/2024,dynamic,upper body,pull,0.852,78.04154302670624
31/07/2024,dynamic,upper body,pull,0.852,78.04154302670624
21/08/2024,dynamic,agility,deceleration,0.855,78.26409495548961
4/9/2024,dynamic,jump,land,0.6495,63.019287833827896
4/9/2024,isometric,agility,acceleration,0.729,68.91691394658754
8/9/2024,dynamic,upper body,push,0.496,51.63204747774481
8/9/2024,isometric,agility,acceleration,0.7275,68.80563798219586
17/09/2024,isometric,agility,acceleration,0.72,68.24925816023739
20/09/2024,dynamic,upper body,pull,0.9,81.60237388724038
11/10/2024,dynamic,upper body,pull,0.868,79.22848664688429
21/10/2024,dynamic,jump,take off,0.7165,67.98961424332346
26/10/2024,isometric,agility,deceleration,0.8515,78.00445103857568
14/11/2024,dynamic,jump,land,0.666,64.24332344213651
21/11/2024,dynamic,jump,take off,0.69,66.02373887240356
24/11/2024,isometric,upper body,push,0.936,84.27299703264096
29/11/2024,isometric,agility,deceleration,0.86,78.63501483679526
12/12/2024,isometric,agility,rotate,0.68,65.28189910979229
29/12/2024,dynamic,jump,land,0.728,68.84272997032642
1/1/2025,dynamic,upper body,push,0.498,51.78041543026707
6/1/2025,dynamic,jump,pre-load,0.494,51.483679525222556
12/1/2025,dynamic,upper body,push,0.5,51.92878338278932
26/01/2025,isometric,agility,acceleration,0.7475,70.2893175074184
6/2/2025,dynamic,upper body,pull,0.87,79.37685459940654
8/2/2025,isometric,agility,rotate,0.6415,62.42581602373887
12/2/2025,isometric,jump,pre-load,0.79,73.44213649851633
3/7/2023,dynamic,jump,land,0.729,68.91691394658754
28/07/2023,dynamic,upper body,pull,0.8525,78.0786350148368
2/8/2023,dynamic,upper body,pull,0.8525,78.0786350148368
9/8/2023,dynamic,jump,take off,0.7335,69.25074183976263
11/8/2023,dynamic,jump,take off,0.7335,69.25074183976263
18/08/2023,dynamic,agility,acceleration,0.338,39.91097922848665
19/08/2023,dynamic,upper body,push,0.3495,40.76409495548962
23/08/2023,dynamic,upper body,push,0.412,45.40059347181009
15/09/2023,dynamic,upper body,push,0.388,43.62017804154304
15/09/2023,dynamic,agility,acceleration,0.388,43.62017804154304
17/09/2023,isometric,agility,acceleration,0.52,53.41246290801187
23/09/2023,dynamic,jump,pre-load,0.49,51.18694362017804
23/09/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
26/09/2023,dynamic,upper body,pull,0.871,79.45103857566767
23/10/2023,dynamic,jump,pre-load,0.4985,51.81750741839763
